lookback_months,year,symbol,entry_fast,entry_slow,exit_fast,exit_slow,trailing_stop,is_sharpe,oos_strat_ret,oos_trades,oos_oos_strat_ret,oos_cagr,oos_sharpe,oos_max_dd,oos_win_rate,oos_trail_exits,oos_ma_exits,oos_bh_return
96,2020,QQQ,4,12,7,8,0.04,1.2281713962813352,0.053668270686455744,7,0.053668270686455744,0.05385744741576359,0.5424928742099348,-0.08780444419985811,0.42857142857142855,1,6,0.4596881111607568
96,2021,SPY,12,13,3,21,0.03,1.3684934879724702,0.06565071485527296,9,0.06565071485527296,0.0664487426734317,0.5405137562949625,-0.060809298762831476,0.6666666666666666,4,5,0.30505466635116707
96,2021,QQQ,8,12,12,26,0.05,1.433407970350729,0.13643558197101613,4,0.13643558197101613,0.13814801197790594,1.29590971309682,-0.07150619813362535,0.75,2,2,0.2924465763241905
96,2022,SPY,11,12,3,21,0.03,1.2793564744035242,0.026142414512979828,9,0.026142414512979828,0.026454221015324686,0.21190282378457995,-0.07996478015840291,0.4444444444444444,8,1,-0.18646407230964557
96,2022,QQQ,8,12,12,26,0.05,1.4097693007844,-0.159110098471675,8,-0.159110098471675,-0.16082390899741306,-0.9338723265623937,-0.1942114531081972,0.125,8,0,-0.33219889549311576
96,2023,SPY,8,10,9,17,0.03,1.2435370758616398,0.0759741327025949,7,0.0759741327025949,0.07712376339974525,1.5125239717143697,-0.08394537144889436,0.42857142857142855,3,4,0.26709219554611585
96,2023,QQQ,11,13,10,24,0.05,1.1105946572988583,0.19080916727794728,5,0.19080916727794728,0.19384570402152201,1.7759129871449044,-0.1536263127654861,0.6,3,2,0.5590953945240507
96,2024,SPY,8,10,5,21,0.03,1.535511310739365,0.15271849151144812,5,0.15271849151144812,0.15328122455717152,1.4460553289415672,-0.07888133147852039,0.6,3,2,0.2558930569325586
96,2024,QQQ,11,13,4,26,0.05,1.4159801578732203,0.07750836308929099,4,0.07750836308929099,0.07778462585095824,0.5420516952456131,-0.13763351328161055,0.75,2,2,0.27739912351043966
96,2025,SPY,8,10,9,17,0.03,1.5165705822706974,0.26869885116944037,7,0.26869885116944037,0.27057176107946046,2.1368916179983977,-0.09166153099377039,0.5714285714285714,2,5,0.18009014616634136
96,2025,QQQ,10,11,4,26,0.06,1.3331327271639175,0.13877129183688397,6,0.13877129183688397,0.1396889124497953,0.9654832338825252,-0.1295062955924764,0.5,2,4,0.2100925351496274
96,2026,SPY,8,10,9,17,0.03,1.5398356659260632,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
96,2026,QQQ,8,11,5,19,0.06,1.39836228739916,-0.05234615078851512,3,-0.05234615078851512,-0.13921333875273612,2.394844397687319,-0.05763424427357,0.0,0,3,0.16716334214052678
108,2010,SPY,8,16,12,26,0.06,0.8052870571100759,-0.003936852801885493,4,-0.003936852801885493,-0.003983108365318788,0.23661701938265198,-0.16460283223796224,0.5,2,2,0.1313735269038964
108,2010,QQQ,8,10,11,26,0.04,0.5784163440528863,0.11755907493346895,6,0.11755907493346895,0.11902237630976753,1.186065920961694,-0.14864021968423435,0.3333333333333333,5,1,0.18409719535700955
108,2011,SPY,3,24,11,14,0.06,0.9945829287791127,-0.013154500426776128,9,-0.013154500426776128,-0.013308331349674574,-0.0785880459682712,-0.07128174768361639,0.4444444444444444,0,9,0.00852378384500883
108,2011,QQQ,9,11,12,25,0.06,0.7683545189908558,-0.03331103553280512,6,-0.03331103553280512,-0.03369651909863636,-0.1875944403892281,-0.16120826674202215,0.3333333333333333,2,4,0.018855547560075014
108,2012,SPY,3,24,11,14,0.06,0.9323654949053555,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
108,2012,QQQ,11,12,12,13,0.06,0.8740724676722513,0.017442622345254843,11,0.017442622345254843,0.017551681090892224,0.16436600432643617,-0.08662002020956128,0.45454545454545453,1,10,0.1589142123422044
108,2013,SPY,3,25,11,14,0.06,0.9383971577131891,0.10265400173900696,6,0.10265400173900696,0.10332208432939427,1.5839773073047416,-0.04383225255805934,1.0,0,6,0.29001440765549635
108,2013,QQQ,7,12,12,14,0.06,1.0725509338044263,0.05650177987691607,12,0.05650177987691607,0.05686177154882599,0.6728341520792638,-0.049815490421860065,0.5833333333333334,0,12,0.32425326624091155
108,2014,SPY,3,25,11,14,0.06,0.9944498263083458,0.03795251975909597,5,0.03795251975909597,0.0381921989230658,0.4113066302352829,-0.05035442687803837,0.8,0,5,0.14561754283015402
108,2014,QQQ,7,12,10,24,0.06,1.0558212658816528,0.04240699522554192,6,0.04240699522554192,0.04267537929978338,0.23717954419518408,-0.07695515020332955,0.6666666666666666,1,5,0.20123707495275042
108,2015,SPY,3,25,11,14,0.06,0.9792662730040791,-0.13221316055011734,11,-0.13221316055011734,-0.13297559483378585,-1.5101104161078562,-0.18158902798797671,0.2727272727272727,1,10,0.012884830920508817
108,2015,QQQ,3,16,12,19,0.06,1.1780751099341196,-0.028497993240956365,9,-0.028497993240956365,-0.02867207689083473,-0.40232319434645614,-0.13047750269119962,0.3333333333333333,1,8,0.0976545506096015
108,2016,SPY,7,26,11,16,0.06,0.8848964451486834,0.06374505777522077,4,0.06374505777522077,0.06451922701606128,1.2959640091162858,-0.038925489644982436,0.5,0,4,0.1358576034341856
108,2016,QQQ,5,12,12,13,0.06,1.0866125979260723,0.11828119903790002,9,0.11828119903790002,0.11975396131849547,1.2478028567875186,-0.047003844318902255,0.6666666666666666,0,9,0.09406165648849293
108,2017,SPY,7,26,3,9,0.06,0.988846499395578,0.012731801073898374,3,0.012731801073898374,0.012918667396389694,0.4644278824139423,-0.01877556752902343,0.6666666666666666,0,3,0.20781402698937476
108,2017,QQQ,5,12,12,13,0.06,1.2205513226768576,0.1065940529771705,8,0.1065940529771705,0.10822981117060859,1.2820816081709792,-0.05115899546373592,0.5,0,8,0.31487180295602923
108,2018,SPY,3,11,11,16,0.06,1.1898065813633054,-0.05709839206636247,7,-0.05709839206636247,-0.05744194311649364,-0.5920123824947534,-0.10804939995775453,0.42857142857142855,3,4,-0.05247172883209224
108,2018,QQQ,3,16,10,24,0.06,1.3395191201968248,-0.029492543236433244,7,-0.029492543236433244,-0.029672608958671742,-0.2091098702521901,-0.12801920924610222,0.5714285714285714,3,4,-0.01846528954211892
108,2019,SPY,3,11,11,16,0.06,1.0447192829422773,0.019097217644143516,4,0.019097217644143516,0.01921671898680799,1.4044418686459679,-0.05115762169110227,0.75,0,4,0.3108746917913159
108,2019,QQQ,5,22,10,11,0.05,1.10753467674857,0.17634560720555048,4,0.17634560720555048,0.17753041910128675,2.2888965170269207,-0.023802234389204036,1.0,0,4,0.38405316922701427
108,2020,SPY,7,8,12,18,0.06,1.0416370397053727,0.02001832110423951,7,0.02001832110423951,0.02008775122780415,0.4263094122258076,-0.186686026640699,0.5714285714285714,4,3,0.17235288736209234
108,2020,QQQ,4,12,8,24,0.05,1.1268804806910697,0.09762949296551549,4,0.09762949296551549,0.09798067314823977,1.0067881068643094,-0.12244766734809887,0.25,4,0,0.4596881111607568
108,2021,SPY,12,13,3,21,0.03,1.1984677633145444,0.06565071485527296,9,0.06565071485527296,0.0664487426734317,0.5405137562949625,-0.060809298762831476,0.6666666666666666,4,5,0.30505466635116707
108,2021,QQQ,8,12,8,24,0.05,1.3584453958027911,0.15574282729565225,4,0.15574282729565225,0.157713939825062,1.4715037795177632,-0.07150619813362535,0.75,2,2,0.2924465763241905
108,2022,SPY,12,13,3,21,0.03,1.2897730583979312,0.05745839276242859,9,0.05745839276242859,0.0581541427355039,0.45404635834180934,-0.10474308598433979,0.4444444444444444,7,2,-0.18646407230964557
108,2022,QQQ,8,12,12,26,0.05,1.438624516029314,-0.159110098471675,8,-0.159110098471675,-0.16082390899741306,-0.9338723265623937,-0.1942114531081972,0.125,8,0,-0.33219889549311576
108,2023,SPY,8,10,9,17,0.03,1.1512065793588078,0.0759741327025949,7,0.0759741327025949,0.07712376339974525,1.5125239717143697,-0.08394537144889436,0.42857142857142855,3,4,0.26709219554611585
108,2023,QQQ,12,15,10,24,0.05,1.0902933116124434,0.14092815254319913,5,0.14092815254319913,0.14312392223666803,1.5853630032947172,-0.15128440005553578,0.6,3,2,0.5590953945240507
108,2024,SPY,8,10,9,17,0.03,1.286865196862842,0.18472399970339515,5,0.18472399970339515,0.18541383772595665,1.8171477588897313,-0.07862952831091696,0.8,2,3,0.2558930569325586
108,2024,QQQ,11,13,12,26,0.05,1.1878154213400247,0.032393264039935366,3,0.032393264039935366,0.03250629340908229,0.6698492172808476,-0.12554781880569077,0.6666666666666666,2,1,0.27739912351043966
108,2025,SPY,8,10,9,17,0.03,1.549358829955132,0.26869885116944037,7,0.26869885116944037,0.27057176107946046,2.1368916179983977,-0.09166153099377039,0.5714285714285714,2,5,0.18009014616634136
108,2025,QQQ,10,11,4,26,0.06,1.3510617202959143,0.13877129183688397,6,0.13877129183688397,0.1396889124497953,0.9654832338825252,-0.1295062955924764,0.5,2,4,0.2100925351496274
108,2026,SPY,8,10,9,17,0.03,1.5800971071244434,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
108,2026,QQQ,8,11,5,19,0.06,1.3599474039426651,-0.05234615078851512,3,-0.05234615078851512,-0.13921333875273612,2.394844397687319,-0.05763424427357,0.0,0,3,0.16716334214052678
120,2010,SPY,8,16,3,26,0.06,0.6619975643191541,0.09345669955905866,4,0.09345669955905866,0.09460743887094614,1.2955841917782367,-0.10499517780101664,0.5,0,4,0.1313735269038964
120,2010,QQQ,11,12,11,18,0.05,0.4451324438162824,0.11218601784398152,6,0.11218601784398152,0.11357909914706954,0.8302593854687125,-0.11417413430065959,0.5,5,1,0.18409719535700955
120,2011,SPY,3,25,11,14,0.06,0.9389332561556338,0.02364016511347833,6,0.02364016511347833,0.02392178008969581,0.2689615164971361,-0.058612065146751324,0.6666666666666666,0,6,0.00852378384500883
120,2011,QQQ,8,10,11,26,0.04,0.6105087521617925,0.017438119855240908,8,0.017438119855240908,0.01764521703126043,0.10871614374674222,-0.16020829458841612,0.5,6,2,0.018855547560075014
120,2012,SPY,3,24,11,14,0.06,0.938999733432134,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
120,2012,QQQ,9,11,12,25,0.06,0.7010322059459789,-0.06683969050817451,4,-0.06683969050817451,-0.06723973541880857,-0.5177093864264594,-0.11119152994598602,0.5,2,2,0.1589142123422044
120,2013,SPY,3,24,11,14,0.06,0.956369256718207,0.09424998709313259,6,0.09424998709313259,0.09486105561486702,1.5871895853865627,-0.03910027482506451,0.8333333333333334,0,6,0.29001440765549635
120,2013,QQQ,7,12,12,14,0.06,0.9527263194663274,0.05650177987691607,12,0.05650177987691607,0.05686177154882599,0.6728341520792638,-0.049815490421860065,0.5833333333333334,0,12,0.32425326624091155
120,2014,SPY,3,25,11,14,0.06,0.9948130403926871,0.03795251975909597,5,0.03795251975909597,0.0381921989230658,0.4113066302352829,-0.05035442687803837,0.8,0,5,0.14561754283015402
120,2014,QQQ,7,12,12,14,0.06,1.0391917768337229,0.038419133052263854,8,0.038419133052263854,0.03866181351760645,0.18955823651467948,-0.07097423195669383,0.625,0,8,0.20123707495275042
120,2015,SPY,3,25,11,14,0.06,0.9495328096715784,-0.13221316055011734,11,-0.13221316055011734,-0.13297559483378585,-1.5101104161078562,-0.18158902798797671,0.2727272727272727,1,10,0.012884830920508817
120,2015,QQQ,3,16,12,19,0.06,1.073480906285178,-0.028497993240956365,9,-0.028497993240956365,-0.02867207689083473,-0.40232319434645614,-0.13047750269119962,0.3333333333333333,1,8,0.0976545506096015
120,2016,SPY,7,26,11,16,0.06,0.8188054599762011,0.06374505777522077,4,0.06374505777522077,0.06451922701606128,1.2959640091162858,-0.038925489644982436,0.5,0,4,0.1358576034341856
120,2016,QQQ,3,16,12,19,0.06,1.0271123696115763,0.14021561641049063,6,0.14021561641049063,0.14197838609702873,1.1918286739866413,-0.06745454159091546,0.8333333333333334,0,6,0.09406165648849293
120,2017,SPY,7,26,11,16,0.06,0.8641349889998027,0.061338405939455054,3,0.061338405939455054,0.06226021427766648,1.610981037620843,-0.01877556752902343,0.6666666666666666,0,3,0.20781402698937476
120,2017,QQQ,5,12,12,13,0.06,1.0663198291753786,0.1065940529771705,8,0.1065940529771705,0.10822981117060859,1.2820816081709792,-0.05115899546373592,0.5,0,8,0.31487180295602923
120,2018,SPY,7,26,3,9,0.06,0.9482426346784615,-0.05063505032905202,6,-0.05063505032905202,-0.050940771096692705,-1.1745327086545074,-0.07516148514365029,0.3333333333333333,0,6,-0.05247172883209224
120,2018,QQQ,5,12,12,14,0.06,1.2420746245937127,-0.19489883323917023,10,-0.19489883323917023,-0.1959799398063785,-1.5349935164229849,-0.2430267486337755,0.2,5,5,-0.01846528954211892
120,2019,SPY,9,10,4,24,0.06,1.0761162312069392,0.12742692140621248,4,0.12742692140621248,0.12826538160007606,2.0478066395005894,-0.08872205463148675,0.75,1,3,0.3108746917913159
120,2019,QQQ,3,16,10,24,0.06,1.1746917272782262,0.08281545037889959,3,0.08281545037889959,0.08334959274911657,1.4872168936175372,-0.12195074001946193,0.3333333333333333,2,1,0.38405316922701427
120,2020,SPY,3,11,11,16,0.06,1.1653606945471098,0.11869784003999806,7,0.11869784003999806,0.11912882672307612,1.0094650505420426,-0.1036288853394679,0.42857142857142855,4,3,0.17235288736209234
120,2020,QQQ,7,26,11,13,0.05,1.2544394827968859,0.053840799125046024,3,0.053840799125046024,0.05403059945938016,0.48736496107024313,-0.08485245820543397,0.6666666666666666,1,2,0.4596881111607568
120,2021,SPY,12,13,3,15,0.06,1.0804425469882804,0.07071684241784992,11,0.07071684241784992,0.07157849484239498,0.6032859026866347,-0.040584626265480206,0.7272727272727273,0,11,0.30505466635116707
120,2021,QQQ,4,12,6,23,0.06,1.2737460460059438,0.16114860850215917,7,0.16114860850215917,0.16319284118095223,1.051660152211879,-0.09551592502184625,0.42857142857142855,1,6,0.2924465763241905
120,2022,SPY,10,11,3,21,0.06,1.1679614358835817,0.07068082984048951,8,0.07068082984048951,0.07154202897939266,0.47491537686466784,-0.09974878553640532,0.5,2,6,-0.18646407230964557
120,2022,QQQ,8,12,8,24,0.05,1.3864473253833784,-0.159110098471675,8,-0.159110098471675,-0.16082390899741306,-0.9338723265623937,-0.1942114531081972,0.125,8,0,-0.33219889549311576
120,2023,SPY,12,13,3,21,0.03,1.1606848468894617,0.12610965775030758,5,0.12610965775030758,0.12806182232320729,2.016740105977042,-0.06969743161253084,0.6,2,3,0.26709219554611585
120,2023,QQQ,11,13,10,24,0.05,1.1293130012579544,0.19080916727794728,5,0.19080916727794728,0.19384570402152201,1.7759129871449044,-0.1536263127654861,0.6,3,2,0.5590953945240507
120,2024,SPY,12,13,3,21,0.03,1.2223196015094153,0.11224829092969424,5,0.11224829092969424,0.11265470037793013,1.192337571693646,-0.07615636600114317,0.6,2,3,0.2558930569325586
120,2024,QQQ,12,15,10,24,0.05,1.1436537007706888,0.03958282379393552,3,0.03958282379393552,0.039721418495983096,0.6980139228442058,-0.11840726526028889,0.6666666666666666,2,1,0.27739912351043966
120,2025,SPY,8,10,9,17,0.03,1.330256352674015,0.26869885116944037,7,0.26869885116944037,0.27057176107946046,2.1368916179983977,-0.09166153099377039,0.5714285714285714,2,5,0.18009014616634136
120,2025,QQQ,11,13,12,26,0.05,1.1548332529322924,0.18532681032250764,5,0.18532681032250764,0.18657660624728112,1.2396693153778349,-0.13511380463321276,0.4,3,2,0.2100925351496274
120,2026,SPY,8,10,9,17,0.03,1.6039102564666288,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
120,2026,QQQ,8,12,5,20,0.06,1.3554750181367508,-0.04572690308844185,3,-0.04572690308844185,-0.12234462110115352,2.6684962745798755,-0.06222251975686566,0.3333333333333333,0,3,0.16716334214052678
132,2010,SPY,8,16,3,26,0.06,0.6125776567982897,0.09345669955905866,4,0.09345669955905866,0.09460743887094614,1.2955841917782367,-0.10499517780101664,0.5,0,4,0.1313735269038964
132,2010,QQQ,11,12,9,20,0.05,0.5328784768747139,0.13013561104365934,6,0.13013561104365934,0.13176447628679355,0.9561051765694351,-0.11417413430065959,0.5,5,1,0.18409719535700955
132,2011,SPY,8,16,11,15,0.06,0.7185466537557711,-0.07458492951640394,8,-0.07458492951640394,-0.07542903016876013,-0.6030547539568974,-0.1161601333002924,0.25,2,6,0.00852378384500883
132,2011,QQQ,11,12,10,17,0.05,0.47019993085034456,-0.010660011800617375,9,-0.010660011800617375,-0.010784831381232096,-0.08144377527828066,-0.09701696915340063,0.4444444444444444,3,6,0.018855547560075014
132,2012,SPY,3,25,11,14,0.06,0.9327523608521266,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
132,2012,QQQ,8,10,12,24,0.04,0.5899647278608355,0.020830784504100475,4,0.020830784504100475,0.020961244829180936,0.25514971347144666,-0.08202396369988507,0.5,3,1,0.1589142123422044
132,2013,SPY,3,24,11,14,0.06,0.9603821961938406,0.09424998709313259,6,0.09424998709313259,0.09486105561486702,1.5871895853865627,-0.03910027482506451,0.8333333333333334,0,6,0.29001440765549635
132,2013,QQQ,8,11,12,14,0.05,0.7283514172205027,0.03315230284869597,15,0.03315230284869597,0.03336118263683008,0.33946938329177756,-0.06488663690150942,0.4,0,15,0.32425326624091155
132,2014,SPY,3,24,11,14,0.06,1.0009885283328774,0.03652534457126633,5,0.03652534457126633,0.03675585213225285,0.3886999274094259,-0.05035442687803837,0.8,0,5,0.14561754283015402
132,2014,QQQ,3,15,12,19,0.06,0.9942639544009088,0.17646343772318485,5,0.17646343772318485,0.177649099424378,1.4338773370046596,-0.08097012884779675,0.8,0,5,0.20123707495275042
132,2015,SPY,3,25,11,14,0.06,0.9537101934060555,-0.13221316055011734,11,-0.13221316055011734,-0.13297559483378585,-1.5101104161078562,-0.18158902798797671,0.2727272727272727,1,10,0.012884830920508817
132,2015,QQQ,3,16,12,19,0.06,1.039507533241821,-0.028497993240956365,9,-0.028497993240956365,-0.02867207689083473,-0.40232319434645614,-0.13047750269119962,0.3333333333333333,1,8,0.0976545506096015
132,2016,SPY,7,26,11,16,0.06,0.8267943209010483,0.06374505777522077,4,0.06374505777522077,0.06451922701606128,1.2959640091162858,-0.038925489644982436,0.5,0,4,0.1358576034341856
132,2016,QQQ,7,12,10,24,0.06,0.9462588491735819,0.01891322395687567,5,0.01891322395687567,0.019138003839449524,0.22040575499378146,-0.07613719829586407,0.6,1,4,0.09406165648849293
132,2017,SPY,7,26,11,16,0.06,0.8049175922138311,0.061338405939455054,3,0.061338405939455054,0.06226021427766648,1.610981037620843,-0.01877556752902343,0.6666666666666666,0,3,0.20781402698937476
132,2017,QQQ,3,16,12,19,0.06,0.9945259048748352,0.2594609261255032,5,0.2594609261255032,0.26370506223117585,2.3991066191109813,-0.050301956848852525,1.0,0,5,0.31487180295602923
132,2018,SPY,7,26,11,16,0.06,0.8849264008811596,-0.11660679469134994,6,-0.11660679469134994,-0.11728542269387077,-1.6573801125441434,-0.13621121233801547,0.3333333333333333,1,5,-0.05247172883209224
132,2018,QQQ,3,16,12,19,0.06,1.1125546560331998,-0.1327783884787508,7,-0.1327783884787508,-0.13354382540872378,-1.0930053151878392,-0.19322643613781165,0.42857142857142855,4,3,-0.01846528954211892
132,2019,SPY,7,26,3,9,0.06,0.8084296035218372,0.12643527710654978,4,0.12643527710654978,0.1272668514168731,2.3989873897965204,-0.019776040662862093,0.75,0,4,0.3108746917913159
132,2019,QQQ,5,12,12,13,0.06,1.1297553418940876,0.09038714999093456,6,0.09038714999093456,0.0909721473864391,1.2280231736667337,-0.04953012675201385,0.6666666666666666,0,6,0.38405316922701427
132,2020,SPY,9,10,4,25,0.06,1.1516908742466994,0.1117147070666975,5,0.1117147070666975,0.11211908895586786,0.8890258540788,-0.12994228161593013,0.4,4,1,0.17235288736209234
132,2020,QQQ,7,26,11,13,0.06,1.2120303010490825,0.053840799125046024,3,0.053840799125046024,0.05403059945938016,0.48736496107024313,-0.08485245820543397,0.6666666666666666,1,2,0.4596881111607568
132,2021,SPY,3,11,11,16,0.06,1.1273729350569734,0.10456002151936605,5,0.10456002151936605,0.10585397112352157,1.255436798634265,-0.0642772885584646,0.8,0,5,0.30505466635116707
132,2021,QQQ,4,12,6,23,0.06,1.2789282953003245,0.16114860850215917,7,0.16114860850215917,0.16319284118095223,1.051660152211879,-0.09551592502184625,0.42857142857142855,1,6,0.2924465763241905
132,2022,SPY,10,11,7,25,0.06,1.0818107255026308,0.057148735778659754,6,0.057148735778659754,0.05784063460999933,0.3754793874322968,-0.12484382338713151,0.5,4,2,-0.18646407230964557
132,2022,QQQ,8,12,8,24,0.05,1.301364231958736,-0.159110098471675,8,-0.159110098471675,-0.16082390899741306,-0.9338723265623937,-0.1942114531081972,0.125,8,0,-0.33219889549311576
132,2023,SPY,12,13,3,21,0.06,1.0546097036148885,0.12260700722605278,5,0.12260700722605278,0.12450201173854603,1.9891271934690231,-0.0712663697055862,0.6,0,5,0.26709219554611585
132,2023,QQQ,11,13,8,24,0.05,1.0922657442463535,0.19080916727794728,5,0.19080916727794728,0.19384570402152201,1.7759129871449044,-0.1536263127654861,0.6,3,2,0.5590953945240507
132,2024,SPY,12,13,3,21,0.03,1.2381834932520543,0.11224829092969424,5,0.11224829092969424,0.11265470037793013,1.192337571693646,-0.07615636600114317,0.6,2,3,0.2558930569325586
132,2024,QQQ,11,13,10,24,0.05,1.1922958349803832,0.03229746128047495,3,0.03229746128047495,0.03241015114716905,0.6689352262808511,-0.12554781880569055,0.6666666666666666,2,1,0.27739912351043966
132,2025,SPY,8,10,9,17,0.03,1.2481151571969424,0.26869885116944037,7,0.26869885116944037,0.27057176107946046,2.1368916179983977,-0.09166153099377039,0.5714285714285714,2,5,0.18009014616634136
132,2025,QQQ,8,11,10,24,0.05,1.1352402929980285,0.20229092742107047,5,0.20229092742107047,0.2036646248159526,1.2963552747015499,-0.15323409080676587,0.4,3,2,0.2100925351496274
132,2026,SPY,8,10,9,17,0.03,1.4012928433501504,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
132,2026,QQQ,11,13,8,24,0.05,1.167048013009857,-0.021410371732060063,3,-0.021410371732060063,-0.05855941190012537,2.8182653550018637,-0.046254148065764666,0.3333333333333333,0,3,0.16716334214052678
144,2010,SPY,8,16,12,26,0.06,0.5494273972954588,-0.003936852801885493,4,-0.003936852801885493,-0.003983108365318788,0.23661701938265198,-0.16460283223796224,0.5,2,2,0.1313735269038964
144,2010,QQQ,4,19,12,13,0.05,0.6985878962201675,0.007894112479059023,5,0.007894112479059023,0.007987418888043996,0.2839005452794287,-0.10438033545398973,0.2,1,4,0.18409719535700955
144,2011,SPY,3,25,11,14,0.06,0.672936851381223,0.02364016511347833,6,0.02364016511347833,0.02392178008969581,0.2689615164971361,-0.058612065146751324,0.6666666666666666,0,6,0.00852378384500883
144,2011,QQQ,11,12,9,20,0.05,0.5555829858956232,0.0187093043978126,9,0.0187093043978126,0.018931638292690067,0.09846166553607802,-0.08400626756406215,0.4444444444444444,3,6,0.018855547560075014
144,2012,SPY,3,25,11,14,0.06,0.6971697868561282,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
144,2012,QQQ,11,12,10,17,0.05,0.4506565428486845,0.08447223991689712,5,0.08447223991689712,0.08501748189279201,0.7382511932002788,-0.06352905090872896,0.6,1,4,0.1589142123422044
144,2013,SPY,3,25,11,14,0.06,0.95247722503123,0.10265400173900696,6,0.10265400173900696,0.10332208432939427,1.5839773073047416,-0.04383225255805934,1.0,0,6,0.29001440765549635
144,2013,QQQ,7,12,12,14,0.06,0.5802800698031269,0.05650177987691607,12,0.05650177987691607,0.05686177154882599,0.6728341520792638,-0.049815490421860065,0.5833333333333334,0,12,0.32425326624091155
144,2014,SPY,3,24,11,14,0.06,1.0011723969124875,0.03652534457126633,5,0.03652534457126633,0.03675585213225285,0.3886999274094259,-0.05035442687803837,0.8,0,5,0.14561754283015402
144,2014,QQQ,11,12,11,21,0.05,0.8151012443914396,-0.021807685297357104,7,-0.021807685297357104,-0.021941363043236684,-0.26680820086627594,-0.10108621936163376,0.42857142857142855,4,3,0.20123707495275042
