lookback_months,year,symbol,entry_fast,entry_slow,exit_fast,exit_slow,trailing_stop,is_sharpe,oos_strat_ret,oos_trades,oos_oos_strat_ret,oos_cagr,oos_sharpe,oos_max_dd,oos_win_rate,oos_trail_exits,oos_ma_exits,oos_bh_return
144,2015,SPY,3,24,11,14,0.06,0.9619181832841496,-0.12837260494192182,11,-0.12837260494192182,-0.1291145764622984,-1.4655184438343172,-0.17794255126228564,0.2727272727272727,1,10,0.012884830920508817
144,2015,QQQ,3,15,12,19,0.06,1.0098026616332991,-0.023128234413108517,9,-0.023128234413108517,-0.023269910237729396,-0.3595797721366454,-0.12592545175275038,0.3333333333333333,1,8,0.0976545506096015
144,2016,SPY,7,26,11,16,0.06,0.8063492402361602,0.06374505777522077,4,0.06374505777522077,0.06451922701606128,1.2959640091162858,-0.038925489644982436,0.5,0,4,0.1358576034341856
144,2016,QQQ,3,16,12,19,0.06,0.9208743856319125,0.14021561641049063,6,0.14021561641049063,0.14197838609702873,1.1918286739866413,-0.06745454159091546,0.8333333333333334,0,6,0.09406165648849293
144,2017,SPY,7,26,11,16,0.06,0.8135123951060782,0.061338405939455054,3,0.061338405939455054,0.06226021427766648,1.610981037620843,-0.01877556752902343,0.6666666666666666,0,3,0.20781402698937476
144,2017,QQQ,3,16,12,19,0.06,0.9178961212470373,0.2594609261255032,5,0.2594609261255032,0.26370506223117585,2.3991066191109813,-0.050301956848852525,1.0,0,5,0.31487180295602923
144,2018,SPY,8,26,8,21,0.06,0.851632810939345,-0.0771849242984074,6,-0.0771849242984074,-0.0776442712644948,-1.0132034531662102,-0.10826010679378861,0.3333333333333333,1,5,-0.05247172883209224
144,2018,QQQ,3,16,12,19,0.06,1.0693469440009093,-0.1327783884787508,7,-0.1327783884787508,-0.13354382540872378,-1.0930053151878392,-0.19322643613781165,0.42857142857142855,4,3,-0.01846528954211892
144,2019,SPY,8,26,12,16,0.06,0.7466141732437185,0.0904922058533828,3,0.0904922058533828,0.09107791116544717,2.5253199377398796,-0.041196219366009035,0.6666666666666666,0,3,0.3108746917913159
144,2019,QQQ,5,12,12,13,0.06,1.0037615755801552,0.09038714999093456,6,0.09038714999093456,0.0909721473864391,1.2280231736667337,-0.04953012675201385,0.6666666666666666,0,6,0.38405316922701427
144,2020,SPY,7,24,12,13,0.06,0.9373643223381373,-0.04172893191822402,5,-0.04172893191822402,-0.04186918920228144,-0.3805022421027599,-0.10511480195860046,0.6,2,3,0.17235288736209234
144,2020,QQQ,5,12,12,13,0.06,1.2259895168685746,-0.04007676278058292,7,-0.04007676278058292,-0.040211584152655244,-0.6418164186237217,-0.07130342591089067,0.42857142857142855,0,7,0.4596881111607568
144,2021,SPY,3,11,11,16,0.06,1.1202396522581104,0.10456002151936605,5,0.10456002151936605,0.10585397112352157,1.255436798634265,-0.0642772885584646,0.8,0,5,0.30505466635116707
144,2021,QQQ,3,16,10,24,0.06,1.3174934350990841,0.18860790382125803,4,0.18860790382125803,0.19102816713432413,1.2287095502990641,-0.09930260958306358,0.75,1,3,0.2924465763241905
144,2022,SPY,3,12,11,16,0.06,1.1374769280974175,-0.12919944555743346,9,-0.12919944555743346,-0.13061654993996819,-0.8903771007884463,-0.1907455265419028,0.3333333333333333,3,6,-0.18646407230964557
144,2022,QQQ,5,12,11,15,0.06,1.3302294242431358,-0.0548190518863676,8,-0.0548190518863676,-0.055446198511371225,-0.28858976708588696,-0.16614909960880253,0.5,5,3,-0.33219889549311576
144,2023,SPY,10,11,7,25,0.06,0.9824097797589267,0.0978173107762228,6,0.0978173107762228,0.09931242899796522,1.6237301186707511,-0.11035051190032241,0.5,0,6,0.26709219554611585
144,2023,QQQ,11,13,10,24,0.05,1.0896746965374473,0.19080916727794728,5,0.19080916727794728,0.19384570402152201,1.7759129871449044,-0.1536263127654861,0.6,3,2,0.5590953945240507
144,2024,SPY,12,13,3,21,0.06,1.126571076692038,0.1243621179094796,5,0.1243621179094796,0.1248147951447387,1.3007977293082396,-0.06644027331441527,0.6,0,5,0.2558930569325586
144,2024,QQQ,11,13,8,24,0.05,1.1550546083347353,0.06658361304114946,3,0.06658361304114946,0.06681974040668792,0.9138108549570655,-0.12554781880569,0.6666666666666666,2,1,0.27739912351043966
144,2025,SPY,12,13,3,21,0.03,1.2306892888518326,0.1540946310498943,8,0.1540946310498943,0.15512029575394148,0.902253137277153,-0.08414041527572147,0.5,4,4,0.18009014616634136
144,2025,QQQ,8,11,10,24,0.05,1.1913901581587258,0.20229092742107047,5,0.20229092742107047,0.2036646248159526,1.2963552747015499,-0.15323409080676587,0.4,3,2,0.2100925351496274
144,2026,SPY,8,10,9,17,0.03,1.3215988681138646,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
144,2026,QQQ,8,11,5,19,0.06,1.1682494029276218,-0.05234615078851512,3,-0.05234615078851512,-0.13921333875273612,2.394844397687319,-0.05763424427357,0.0,0,3,0.16716334214052678
156,2010,SPY,8,16,3,26,0.06,0.6893958433499093,0.09345669955905866,4,0.09345669955905866,0.09460743887094614,1.2955841917782367,-0.10499517780101664,0.5,0,4,0.1313735269038964
156,2010,QQQ,11,13,9,20,0.05,0.7377985359595024,0.15872861917126757,5,0.15872861917126757,0.16074008117011207,1.1570344678906181,-0.11707706551890829,0.4,4,1,0.18409719535700955
156,2011,SPY,3,25,11,14,0.06,0.6761865166669401,0.02364016511347833,6,0.02364016511347833,0.02392178008969581,0.2689615164971361,-0.058612065146751324,0.6666666666666666,0,6,0.00852378384500883
156,2011,QQQ,8,13,12,13,0.05,0.7081352282323938,-0.17923612657021815,12,-0.17923612657021815,-0.18114249040317054,-1.5737094322582275,-0.20987991944416262,0.3333333333333333,2,10,0.018855547560075014
156,2012,SPY,3,25,11,14,0.06,0.6871399974457683,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
156,2012,QQQ,11,12,9,20,0.05,0.5477120535124052,0.031199743375458944,4,0.031199743375458944,0.031396134829288824,0.3655156211208944,-0.07182746316023736,0.5,1,3,0.1589142123422044
156,2013,SPY,3,25,11,14,0.06,0.7304079992031316,0.10265400173900696,6,0.10265400173900696,0.10332208432939427,1.5839773073047416,-0.04383225255805934,1.0,0,6,0.29001440765549635
156,2013,QQQ,11,12,10,17,0.05,0.5207515842397283,0.20830610098289593,8,0.20830610098289593,0.20972409164512618,2.21024953440106,-0.04229367359781211,0.875,0,8,0.32425326624091155
156,2014,SPY,3,25,11,14,0.06,0.9947312743374693,0.03795251975909597,5,0.03795251975909597,0.0381921989230658,0.4113066302352829,-0.05035442687803837,0.8,0,5,0.14561754283015402
156,2014,QQQ,8,10,12,24,0.04,0.6436212424361567,0.0550167646853601,7,0.0550167646853601,0.05536704909259438,0.384753893524084,-0.10183396027092262,0.42857142857142855,4,3,0.20123707495275042
156,2015,SPY,3,24,11,14,0.06,0.9651471746497505,-0.12837260494192182,11,-0.12837260494192182,-0.1291145764622984,-1.4655184438343172,-0.17794255126228564,0.2727272727272727,1,10,0.012884830920508817
156,2015,QQQ,3,26,12,18,0.06,0.7923041180082273,-0.050031857826852155,10,-0.050031857826852155,-0.05033403405154013,-0.5256300639798245,-0.1184262868275554,0.3,1,9,0.0976545506096015
156,2016,SPY,7,26,11,16,0.06,0.8103988362720475,0.06374505777522077,4,0.06374505777522077,0.06451922701606128,1.2959640091162858,-0.038925489644982436,0.5,0,4,0.1358576034341856
156,2016,QQQ,3,15,12,19,0.06,0.9088272318451238,0.15568878057428015,6,0.15568878057428015,0.15765916357311127,1.2943660338194531,-0.061514819229617324,0.8333333333333334,0,6,0.09406165648849293
156,2017,SPY,4,25,11,16,0.06,0.8100515463668657,0.06144705974142606,3,0.06144705974142606,0.06237054844233647,1.5614898669921666,-0.023379618556583548,0.6666666666666666,0,3,0.20781402698937476
156,2017,QQQ,3,16,12,19,0.06,0.8999330085695004,0.2594609261255032,5,0.2594609261255032,0.26370506223117585,2.3991066191109813,-0.050301956848852525,1.0,0,5,0.31487180295602923
156,2018,SPY,8,26,8,21,0.06,0.8428720010412499,-0.0771849242984074,6,-0.0771849242984074,-0.0776442712644948,-1.0132034531662102,-0.10826010679378861,0.3333333333333333,1,5,-0.05247172883209224
156,2018,QQQ,3,16,12,19,0.06,0.9929250968160072,-0.1327783884787508,7,-0.1327783884787508,-0.13354382540872378,-1.0930053151878392,-0.19322643613781165,0.42857142857142855,4,3,-0.01846528954211892
156,2019,SPY,8,26,12,16,0.06,0.7471579273519293,0.0904922058533828,3,0.0904922058533828,0.09107791116544717,2.5253199377398796,-0.041196219366009035,0.6666666666666666,0,3,0.3108746917913159
156,2019,QQQ,3,16,10,24,0.05,0.9268738790209082,0.08281545037889959,3,0.08281545037889959,0.08334959274911657,1.4872168936175372,-0.12195074001946193,0.3333333333333333,2,1,0.38405316922701427
156,2020,SPY,7,24,12,13,0.06,0.8647777165066286,-0.04172893191822402,5,-0.04172893191822402,-0.04186918920228144,-0.3805022421027599,-0.10511480195860046,0.6,2,3,0.17235288736209234
156,2020,QQQ,5,12,12,13,0.06,1.10221059630207,-0.04007676278058292,7,-0.04007676278058292,-0.040211584152655244,-0.6418164186237217,-0.07130342591089067,0.42857142857142855,0,7,0.4596881111607568
156,2021,SPY,8,13,3,21,0.06,0.8864363488749418,0.09336454424004237,8,0.09336454424004237,0.0945141005423944,0.91238365151387,-0.04179996138114206,0.75,0,8,0.30505466635116707
156,2021,QQQ,5,12,10,25,0.06,1.1700830132512485,0.18152485336641422,4,0.18152485336641422,0.18384738893632724,1.3751015140862004,-0.09630386914740752,0.75,1,3,0.2924465763241905
156,2022,SPY,10,11,7,25,0.06,1.1253553033100885,0.057148735778659754,6,0.057148735778659754,0.05784063460999933,0.3754793874322968,-0.12484382338713151,0.5,4,2,-0.18646407230964557
156,2022,QQQ,5,12,10,25,0.06,1.3355762420714674,-0.11606907492005925,7,-0.11606907492005925,-0.11735204532282484,-0.5470385962198211,-0.1915712979316948,0.2857142857142857,7,0,-0.33219889549311576
156,2023,SPY,12,13,3,21,0.06,1.0520537012256403,0.12260700722605278,5,0.12260700722605278,0.12450201173854603,1.9891271934690231,-0.0712663697055862,0.6,0,5,0.26709219554611585
156,2023,QQQ,5,12,11,15,0.06,1.1237758839754795,0.1098592955081783,8,0.1098592955081783,0.11154764017966201,0.8425225447117736,-0.11201887907569508,0.375,1,7,0.5590953945240507
156,2024,SPY,12,13,4,18,0.06,1.0492564761612182,0.08345889831433606,6,0.08345889831433606,0.08375718303489599,0.9007758305642466,-0.07548933643586087,0.6666666666666666,0,6,0.2558930569325586
156,2024,QQQ,8,11,10,24,0.05,1.1489572262897678,0.1147193113214724,3,0.1147193113214724,0.11513512186951314,1.2981641463972935,-0.1173552263756864,0.6666666666666666,2,1,0.27739912351043966
156,2025,SPY,10,11,3,21,0.06,1.143431572510839,0.07352154866108318,7,0.07352154866108318,0.07399372078194322,0.6247031034463342,-0.15687038824901234,0.42857142857142855,1,6,0.18009014616634136
156,2025,QQQ,8,11,9,23,0.05,1.1758745550242613,0.1987844747653531,5,0.1987844747653531,0.2001324387186969,1.2672252747603951,-0.15323409080676587,0.6,3,2,0.2100925351496274
156,2026,SPY,8,10,9,17,0.03,1.2426309212854632,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
156,2026,QQQ,8,11,10,24,0.05,1.198464713494638,-0.05289166473561424,2,-0.05289166473561424,-0.14059419045676924,2.241775101373711,-0.07501902217026601,0.0,1,1,0.16716334214052678
168,2010,SPY,12,24,7,23,0.06,0.6707272721455019,0.05661468015499693,4,0.05661468015499693,0.05729993958412405,0.7706912687450328,-0.11206145691950598,0.75,0,4,0.1313735269038964
168,2010,QQQ,11,13,9,20,0.05,0.7727542715486467,0.15872861917126757,5,0.15872861917126757,0.16074008117011207,1.1570344678906181,-0.11707706551890829,0.4,4,1,0.18409719535700955
168,2011,SPY,7,24,11,14,0.06,0.8021598809350806,0.006649421649810305,6,0.006649421649810305,0.0067279670710769235,0.05600864486841162,-0.04928790357957957,0.3333333333333333,0,6,0.00852378384500883
168,2011,QQQ,6,24,11,12,0.05,0.7590408098643548,-0.01699984750902417,5,-0.01699984750902417,-0.01719825332311864,-0.15000955811689437,-0.08313366088209806,0.4,0,5,0.018855547560075014
168,2012,SPY,3,25,11,14,0.06,0.6890819099259737,-0.010549273607735277,5,-0.010549273607735277,-0.010614313412042997,0.12866704292773776,-0.06502278702107944,0.6,0,5,0.14170827619033866
168,2012,QQQ,11,12,9,20,0.05,0.6842534056060152,0.031199743375458944,4,0.031199743375458944,0.031396134829288824,0.3655156211208944,-0.07182746316023736,0.5,1,3,0.1589142123422044
168,2013,SPY,3,25,11,14,0.06,0.7188052358023244,0.10265400173900696,6,0.10265400173900696,0.10332208432939427,1.5839773073047416,-0.04383225255805934,1.0,0,6,0.29001440765549635
168,2013,QQQ,11,12,9,20,0.05,0.5860175124156977,0.1828991777046982,5,0.1828991777046982,0.1841313663156121,2.2625953354950656,-0.04124974501964884,1.0,0,5,0.32425326624091155
168,2014,SPY,3,25,11,14,0.06,0.7785556101111163,0.03795251975909597,5,0.03795251975909597,0.0381921989230658,0.4113066302352829,-0.05035442687803837,0.8,0,5,0.14561754283015402
168,2014,QQQ,11,12,10,17,0.05,0.593872999633562,-0.004450560691457439,8,-0.004450560691457439,-0.00447808495283053,-0.13903713024607461,-0.09636361560015239,0.375,3,5,0.20123707495275042
168,2015,SPY,3,25,11,14,0.06,0.9626516492968626,-0.13221316055011734,11,-0.13221316055011734,-0.13297559483378585,-1.5101104161078562,-0.18158902798797671,0.2727272727272727,1,10,0.012884830920508817
168,2015,QQQ,3,18,12,19,0.05,0.634466132318389,-0.03561033677160019,9,-0.03561033677160019,-0.0358270600954278,-0.46019686161235546,-0.13656847572996889,0.3333333333333333,1,8,0.0976545506096015
168,2016,SPY,3,24,11,14,0.06,0.7640553126338021,0.07601541258028766,6,0.07601541258028766,0.076943914516995,0.818175969017857,-0.07966918396378131,0.3333333333333333,0,6,0.1358576034341856
168,2016,QQQ,3,14,12,19,0.06,0.7155680076488552,0.15360618020306482,6,0.15360618020306482,0.15554847494028134,1.2613490979653188,-0.061514819229617324,0.8333333333333334,0,6,0.09406165648849293
168,2017,SPY,4,25,11,16,0.06,0.81833027651231,0.06144705974142606,3,0.06144705974142606,0.06237054844233647,1.5614898669921666,-0.023379618556583548,0.6666666666666666,0,3,0.20781402698937476
168,2017,QQQ,3,15,12,19,0.06,0.8964035059618505,0.2594609261255032,5,0.2594609261255032,0.26370506223117585,2.3991066191109813,-0.050301956848852525,1.0,0,5,0.31487180295602923
168,2018,SPY,4,25,11,16,0.06,0.8283689084657632,-0.128549911732582,6,-0.128549911732582,-0.1292928302819355,-1.5999456565125327,-0.1506318835376721,0.3333333333333333,2,4,-0.05247172883209224
168,2018,QQQ,3,16,12,19,0.06,0.970863532048913,-0.1327783884787508,7,-0.1327783884787508,-0.13354382540872378,-1.0930053151878392,-0.19322643613781165,0.42857142857142855,4,3,-0.01846528954211892
168,2019,SPY,8,26,12,16,0.06,0.7606667125051104,0.0904922058533828,3,0.0904922058533828,0.09107791116544717,2.5253199377398796,-0.041196219366009035,0.6666666666666666,0,3,0.3108746917913159
168,2019,QQQ,9,13,8,24,0.05,0.8844846644754322,0.09082503578588796,3,0.09082503578588796,0.09141298428190536,1.4629788966632171,-0.11568932723429726,0.3333333333333333,2,1,0.38405316922701427
168,2020,SPY,8,26,12,16,0.06,0.8360718341303087,0.04958788533610714,5,0.04958788533610714,0.04976234190540785,0.3846636708865616,-0.13157113710998936,0.6,3,2,0.17235288736209234
168,2020,QQQ,5,12,10,25,0.05,0.9719165675313886,0.042700972342014865,4,0.042700972342014865,0.04285070820351344,0.8801181015901315,-0.12925641372630303,0.25,4,0,0.4596881111607568
168,2021,SPY,8,13,3,21,0.06,0.8699842918731914,0.09336454424004237,8,0.09336454424004237,0.0945141005423944,0.91238365151387,-0.04179996138114206,0.75,0,8,0.30505466635116707
168,2021,QQQ,8,13,12,26,0.05,1.1476989504869286,0.13643558197101613,4,0.13643558197101613,0.13814801197790594,1.0679131957488968,-0.09424772777438795,0.75,2,2,0.2924465763241905
168,2022,SPY,3,23,10,12,0.04,0.9197607235076035,0.013358657311188571,7,0.013358657311188571,0.013516984997975046,0.1356341905976749,-0.0668413963229314,0.2857142857142857,2,5,-0.18646407230964557
168,2022,QQQ,5,12,11,15,0.06,1.220668021898169,-0.0548190518863676,8,-0.0548190518863676,-0.055446198511371225,-0.28858976708588696,-0.16614909960880253,0.5,5,3,-0.33219889549311576
168,2023,SPY,10,11,7,25,0.06,1.043408954972516,0.0978173107762228,6,0.0978173107762228,0.09931242899796522,1.6237301186707511,-0.11035051190032241,0.5,0,6,0.26709219554611585
168,2023,QQQ,3,16,10,24,0.06,1.1529604319303992,0.14342238382194505,5,0.14342238382194505,0.14565943837846818,1.5452027182805612,-0.15272923815021056,0.6,2,3,0.5590953945240507
168,2024,SPY,12,13,3,21,0.06,1.1098246571175072,0.1243621179094796,5,0.1243621179094796,0.1248147951447387,1.3007977293082396,-0.06644027331441527,0.6,0,5,0.2558930569325586
168,2024,QQQ,11,13,10,24,0.05,1.1722939669463242,0.03229746128047495,3,0.03229746128047495,0.03241015114716905,0.6689352262808511,-0.12554781880569055,0.6666666666666666,2,1,0.27739912351043966
168,2025,SPY,10,11,7,25,0.06,1.0597110594564443,0.13264670323768746,4,0.13264670323768746,0.1335214987325195,1.5042952335972393,-0.11135735847700823,0.25,1,3,0.18009014616634136
168,2025,QQQ,8,11,10,24,0.05,1.1577631990061585,0.20229092742107047,5,0.20229092742107047,0.2036646248159526,1.2963552747015499,-0.15323409080676587,0.4,3,2,0.2100925351496274
168,2026,SPY,8,10,8,17,0.03,1.1920671020750375,0.001199234967024676,4,0.001199234967024676,0.003347254753176987,2.756418766724098,-0.02860010577158223,0.5,0,4,0.08953447287954783
168,2026,QQQ,8,12,8,24,0.05,1.194263616025015,-0.011022430069490219,3,-0.011022430069490219,-0.030430396707047502,3.3356837850500964,-0.04608644995202493,0.6666666666666666,0,3,0.16716334214052678
180,2010,SPY,8,16,7,26,0.06,0.7416137313772848,0.020558611245746095,4,0.020558611245746095,0.020803145109139054,0.44601907870653007,-0.16460283223796224,0.75,2,2,0.1313735269038964
180,2010,QQQ,11,13,9,20,0.05,0.7748126953981924,0.15872861917126757,5,0.15872861917126757,0.16074008117011207,1.1570344678906181,-0.11707706551890829,0.4,4,1,0.18409719535700955
180,2011,SPY,7,24,12,13,0.06,0.7647091189696217,-0.03263499059376007,6,-0.03263499059376007,-0.03301278512589001,-0.5127255938767011,-0.04633764049221367,0.16666666666666666,0,6,0.00852378384500883
180,2011,QQQ,8,12,11,12,0.06,0.7939135339379082,-0.26045706093004484,12,-0.26045706093004484,-0.26307936069201643,-2.2559354864026058,-0.28901529937636006,0.16666666666666666,3,9,0.018855547560075014
180,2012,SPY,7,24,11,14,0.06,0.7957539807303966,-0.03561981371118461,2,-0.03561981371118461,-0.03583659363316849,-0.47786518258871546,-0.06527239958047604,0.5,0,2,0.14170827619033866
180,2012,QQQ,11,12,9,20,0.05,0.7263563446230554,0.031199743375458944,4,0.031199743375458944,0.031396134829288824,0.3655156211208944,-0.07182746316023736,0.5,1,3,0.1589142123422044
180,2013,SPY,3,25,11,14,0.06,0.7183521395312386,0.10265400173900696,6,0.10265400173900696,0.10332208432939427,1.5839773073047416,-0.04383225255805934,1.0,0,6,0.29001440765549635
180,2013,QQQ,6,24,11,12,0.05,0.7537441175666131,0.06422942496523132,7,0.06422942496523132,0.06464014059132417,1.116966890069758,-0.028275346196868112,0.5714285714285714,0,7,0.32425326624091155
180,2014,SPY,3,25,11,14,0.06,0.7644824194589432,0.03795251975909597,5,0.03795251975909597,0.0381921989230658,0.4113066302352829,-0.05035442687803837,0.8,0,5,0.14561754283015402
180,2014,QQQ,11,12,9,20,0.05,0.6497232463527395,0.006117503887068665,7,0.006117503887068665,0.006155538765731494,-0.043537716536886886,-0.08647605613747222,0.42857142857142855,3,4,0.20123707495275042
180,2015,SPY,3,25,11,14,0.06,0.7592453681838179,-0.13221316055011734,11,-0.13221316055011734,-0.13297559483378585,-1.5101104161078562,-0.18158902798797671,0.2727272727272727,1,10,0.012884830920508817
180,2015,QQQ,11,12,10,17,0.05,0.5622194190266652,-0.10939034042441953,11,-0.10939034042441953,-0.11002963322767112,-0.8517080257651938,-0.1588346353667438,0.45454545454545453,2,9,0.0976545506096015
180,2016,SPY,3,25,11,14,0.06,0.7716401357998115,0.07601541258028766,6,0.07601541258028766,0.076943914516995,0.818175969017857,-0.07966918396378131,0.3333333333333333,0,6,0.1358576034341856
180,2016,QQQ,3,14,12,19,0.06,0.5712026705153387,0.15360618020306482,6,0.15360618020306482,0.15554847494028134,1.2613490979653188,-0.061514819229617324,0.8333333333333334,0,6,0.09406165648849293
180,2017,SPY,3,24,11,14,0.06,0.7579937129738235,0.08021684231078097,3,0.08021684231078097,0.08143306884955037,1.9219101091435613,-0.018763775017185513,0.6666666666666666,0,3,0.20781402698937476
180,2017,QQQ,3,14,12,19,0.06,0.712669880099223,0.21375393983461355,6,0.21375393983461355,0.21718770822961453,2.139912966929054,-0.04963639209332682,0.8333333333333334,0,6,0.31487180295602923
180,2018,SPY,8,26,8,22,0.06,0.858448054541289,-0.09752119406429316,6,-0.09752119406429316,-0.09809499968652002,-1.2448154066016677,-0.12789469136341913,0.3333333333333333,2,4,-0.05247172883209224
180,2018,QQQ,3,15,12,19,0.06,0.9594588996431338,-0.14076640961873388,7,-0.14076640961873388,-0.1415740349529302,-1.1704105981923807,-0.19305458793839803,0.42857142857142855,4,3,-0.01846528954211892
180,2019,SPY,8,26,12,16,0.06,0.7402345659233519,0.0904922058533828,3,0.0904922058533828,0.09107791116544717,2.5253199377398796,-0.041196219366009035,0.6666666666666666,0,3,0.3108746917913159
180,2019,QQQ,8,11,11,26,0.05,0.8506459069256077,0.1106998812213118,3,0.1106998812213118,0.11142292281544641,1.568365838117752,-0.1178885899081833,0.3333333333333333,2,1,0.38405316922701427
180,2020,SPY,8,26,12,16,0.06,0.8447378225596842,0.04958788533610714,5,0.04958788533610714,0.04976234190540785,0.3846636708865616,-0.13157113710998936,0.6,3,2,0.17235288736209234
180,2020,QQQ,7,13,10,24,0.05,0.9292905587027079,0.43821643573672664,3,0.43821643573672664,0.44001238188645386,2.3347998806920423,-0.10700138627592026,0.3333333333333333,3,0,0.4596881111607568
180,2021,SPY,4,12,12,18,0.06,0.8324261600035077,0.12845678097875868,4,0.12845678097875868,0.13006344829812466,1.2950008271378992,-0.06513858849170684,0.75,0,4,0.30505466635116707
180,2021,QQQ,7,13,10,24,0.05,1.1258698224315071,0.13460792987758952,4,0.13460792987758952,0.13629607433895186,1.056968016259081,-0.09989999536188887,0.75,2,2,0.2924465763241905
180,2022,SPY,8,13,3,21,0.06,0.8686813470049699,0.10753600465652746,7,0.10753600465652746,0.10886856513338472,0.7056306987200125,-0.1011166238648531,0.5714285714285714,2,5,-0.18646407230964557
180,2022,QQQ,5,12,10,25,0.06,1.1625595259211003,-0.11606907492005925,7,-0.11606907492005925,-0.11735204532282484,-0.5470385962198211,-0.1915712979316948,0.2857142857142857,7,0,-0.33219889549311576
180,2023,SPY,3,23,10,13,0.06,0.8645541437562948,0.015145673456409492,5,0.015145673456409492,0.015368236519784029,1.2852293596752096,-0.07394608290631477,0.4,0,5,0.26709219554611585
180,2023,QQQ,5,12,11,15,0.06,1.0653416860689733,0.1098592955081783,8,0.1098592955081783,0.11154764017966201,0.8425225447117736,-0.11201887907569508,0.375,1,7,0.5590953945240507
180,2024,SPY,10,11,7,25,0.06,1.075573733356107,0.1812273476425188,5,0.1812273476425188,0.18190315272679491,1.5885589577270198,-0.07423293779825135,0.6,0,5,0.2558930569325586
180,2024,QQQ,3,16,10,24,0.06,1.1808786592380849,-0.01628871051677039,4,-0.01628871051677039,-0.016344187397631993,0.4588562231893887,-0.14214839501700072,0.25,2,2,0.27739912351043966
180,2025,SPY,12,13,3,21,0.06,1.115804388541636,0.09738203622209074,8,0.09738203622209074,0.09801430610630835,0.5606031214522694,-0.11039914953291552,0.5,2,6,0.18009014616634136
180,2025,QQQ,8,11,10,24,0.05,1.1745217796430332,0.20229092742107047,5,0.20229092742107047,0.2036646248159526,1.2963552747015499,-0.15323409080676587,0.4,3,2,0.2100925351496274
180,2026,SPY,8,10,9,17,0.03,1.114292548520422,-0.05044844796111447,4,-0.05044844796111447,-0.13439862782932788,0.9937506150889134,-0.055149451436311,0.5,1,3,0.08953447287954783
180,2026,QQQ,8,11,10,24,0.05,1.1663560196052294,-0.05289166473561424,2,-0.05289166473561424,-0.14059419045676924,2.241775101373711,-0.07501902217026601,0.0,1,1,0.16716334214052678
